@relation TEST
@attribute timeunit NUMERIC
@attribute storageCost NUMERIC
@attribute interestRate NUMERIC
@attribute compidx0lt2 NUMERIC
@attribute compidx4lt2 NUMERIC
@attribute compidx6lt2 NUMERIC
@attribute compidx8lt2 NUMERIC
@attribute compidx10lt2 NUMERIC
@attribute compidx12lt2 NUMERIC
@attribute compidx14lt2 NUMERIC
@attribute compidx0lt6 NUMERIC
@attribute compidx4lt6 NUMERIC
@attribute compidx6lt6 NUMERIC
@attribute compidx8lt6 NUMERIC
@attribute compidx10lt6 NUMERIC
@attribute compidx12lt6 NUMERIC
@attribute compidx14lt6 NUMERIC
@attribute compidx0lt10 NUMERIC
@attribute compidx4lt10 NUMERIC
@attribute compidx6lt10 NUMERIC
@attribute compidx8lt10 NUMERIC
@attribute compidx10lt10 NUMERIC
@attribute compidx12lt10 NUMERIC
@attribute compidx14lt10 NUMERIC
@attribute compidx0lt20 NUMERIC
@attribute compidx4lt20 NUMERIC
@attribute compidx6lt20 NUMERIC
@attribute compidx8lt20 NUMERIC
@attribute compidx10lt20 NUMERIC
@attribute compidx12lt20 NUMERIC
@attribute compidx14lt20 NUMERIC
@attribute compidx0lt30 NUMERIC
@attribute compidx4lt30 NUMERIC
@attribute compidx6lt30 NUMERIC
@attribute compidx8lt30 NUMERIC
@attribute compidx10lt30 NUMERIC
@attribute compidx12lt30 NUMERIC
@attribute compidx14lt30 NUMERIC
@attribute sku1 NUMERIC
@attribute sku10 NUMERIC
@attribute sku11 NUMERIC
@attribute sku12 NUMERIC
@attribute sku13 NUMERIC
@attribute sku14 NUMERIC
@attribute sku15 NUMERIC
@attribute sku16 NUMERIC
@attribute demandseg1 NUMERIC
@attribute demandseg1l1 NUMERIC
@attribute demandseg1l2 NUMERIC
@attribute demandseg1l4 NUMERIC
@attribute demandseg1l8 NUMERIC
@attribute demandseg2 NUMERIC
@attribute demandseg2l1 NUMERIC
@attribute demandseg2l2 NUMERIC
@attribute demandseg2l4 NUMERIC
@attribute demandseg2l8 NUMERIC
@attribute demandseg3 NUMERIC
@attribute demandseg3l1 NUMERIC
@attribute demandseg3l2 NUMERIC
@attribute demandseg3l4 NUMERIC
@attribute demandseg3l8 NUMERIC
@attribute LBL NUMERIC
@attribute MTLp2A NUMERIC
@attribute MTLp3A NUMERIC
@attribute MTLp4A NUMERIC
@attribute MTLp5A NUMERIC
@attribute MTLp6A NUMERIC
@attribute MTLp7A NUMERIC
@attribute MTLp8A NUMERIC
@attribute MTLp9A NUMERIC
@attribute MTLp10A NUMERIC
@attribute MTLp11A NUMERIC
@attribute MTLp12A NUMERIC
@attribute MTLp13A NUMERIC
@attribute MTLp14A NUMERIC
@attribute MTLp15A NUMERIC
@attribute MTLp16A NUMERIC

@data
   22.000,   48.000,   10.000,  867.000,  148.000,  131.000,   68.000,   60.000,  163.000,  168.000,  890.664,  156.487,  155.428,   85.073,   73.033,  218.037,  223.957,  918.908,  182.324,  160.655,   84.845,   75.710,  243.314,  237.164,  844.067,  164.291,  155.000,   79.879,   72.000,  234.431,  214.174,  793.713,  169.908,  163.838,   80.683,   75.286,  227.931,  226.141, 1407.000, 1311.000, 1363.000, 1395.000, 1676.000, 1755.000, 1801.000, 1828.000,   38.000,   40.000,   41.000,   49.000,   55.000,   79.000,  101.000,  125.000,  102.000,   83.000,   30.000,   22.000,   36.000,   29.000,   30.000, 1272.000, 1340.000, 1349.000, 1435.000, 1531.000, 1553.000, 1582.000, 1661.000, 1070.000, 1147.000, 1143.000, 1215.000, 1737.000, 1808.000, 1831.000, 1904.000
   23.000,   48.000,   10.000,  999.000,  137.000,  145.000,   78.000,   60.000,  180.000,  187.000,  939.970,  163.579,  145.092,   86.008,   69.599,  217.161,  220.325,  936.540,  192.789,  154.532,   86.079,   73.069,  250.000,  234.139,  853.146,  161.658,  154.848,   79.414,   72.000,  228.854,  216.194,  797.093,  168.457,  162.752,   79.694,   74.229,  227.206,  225.442, 1407.000, 1311.000, 1351.000, 1389.000, 1676.000, 1755.000, 1801.000, 1828.000,   37.000,   38.000,   40.000,   51.000,   58.000,  117.000,   79.000,  101.000,  115.000,   94.000,   26.000,   30.000,   22.000,   29.000,   19.000, 1262.000, 1324.000, 1269.000, 1382.000, 1518.000, 1551.000, 1579.000, 1634.000, 1072.000, 1146.000, 1123.000, 1215.000, 1585.000, 1839.000, 1837.000, 1720.000
   24.000,   48.000,   10.000,  959.000,  145.000,  150.000,   61.000,   60.000,  180.000,  189.000,  951.707,  156.712,  147.000,   88.520,   70.030,  231.713,  223.547,  943.241,  183.000,  155.091,   89.276,   75.543,  250.287,  245.353,  869.091,  160.485,  157.484,   78.274,   74.000,  229.088,  217.908,  806.765,  167.796,  164.742,   78.702,   75.183,  226.913,  227.361, 1368.000, 1287.000, 1354.000, 1359.000, 1676.000, 1755.000, 1801.000, 1828.000,   26.000,   37.000,   38.000,   41.000,   62.000,  105.000,  117.000,   79.000,  125.000,  110.000,   20.000,   26.000,   30.000,   36.000,   37.000, 1258.000, 1310.000, 1269.000, 1429.000, 1507.000, 1524.000, 1561.000, 1616.000, 1046.000, 1113.000, 1118.000, 1202.000, 1756.000, 1803.000, 1804.000, 1715.000
   25.000,   48.000,   10.000,  790.000,  148.000,  148.000,   71.000,   60.000,  180.000,  188.000,  886.516,  156.013,  150.555,   88.249,   70.279,  231.473,  225.779,  924.859,  179.977,  162.000,   88.313,   76.616,  248.297,  230.549,  872.967,  152.151,  159.260,   72.000,   75.016,  216.000,  217.910,  800.610,  160.969,  165.896,   75.489,   75.711,  222.344,  227.194, 1368.000, 1287.000, 1336.000, 1359.000, 1676.000, 1755.000, 1801.000, 1828.000,   37.000,   26.000,   37.000,   40.000,   58.000,  114.000,  105.000,  117.000,  101.000,   86.000,   26.000,   20.000,   26.000,   22.000,   34.000, 1227.000, 1301.000, 1298.000, 1379.000, 1502.000, 1522.000, 1547.000, 1597.000, 1061.000, 1116.000, 1113.000, 1174.000, 1772.000, 1861.000, 1860.000, 1956.000
   26.000,   48.000,   10.000,  980.000,  137.000,  131.000,   99.000,   63.000,  192.000,  204.000,  993.611,  155.310,  151.990,   97.272,   72.446,  234.982,  226.782,  961.303,  168.859,  162.091,   85.000,   77.914,  251.876,  229.348,  882.092,  151.034,  159.080,   73.000,   76.052,  218.000,  219.018,  800.443,  160.477,  164.260,   75.953,   76.310,  223.476,  225.417, 1405.000, 1266.000, 1319.000, 1349.000, 1676.000, 1755.000, 1801.000, 1828.000,   35.000,   37.000,   26.000,   38.000,   49.000,  117.000,  114.000,  105.000,   79.000,  102.000,   31.000,   26.000,   20.000,   30.000,   29.000, 1220.000, 1269.000, 1287.000, 1348.000, 1490.000, 1498.000, 1510.000, 1564.000, 1043.000, 1094.000, 1105.000, 1176.000, 1788.000, 1833.000, 1837.000, 1857.000
   27.000,   48.000,   10.000, 1010.000,  139.000,  134.000,   80.000,   65.000,  192.000,  208.000,  999.519,  154.590,  164.567,   92.000,   74.625,  250.136,  222.646,  946.000,  163.225,  162.000,   85.962,   80.800,  257.657,  233.000,  878.090,  164.000,  160.184,   76.000,   83.000,  228.000,  220.440,  798.015,  165.683,  166.344,   76.037,   78.595,  224.288,  229.631, 1405.000, 1257.000, 1301.000, 1349.000, 1672.000, 1755.000, 1801.000, 1828.000,   36.000,   35.000,   37.000,   37.000,   51.000,   90.000,  117.000,  114.000,  117.000,  115.000,   27.000,   31.000,   26.000,   26.000,   29.000, 1178.000, 1217.000, 1255.000, 1336.000, 1487.000, 1462.000, 1491.000, 1524.000, 1036.000, 1098.000, 1114.000, 1153.000, 1806.000, 1873.000, 1875.000, 1946.000
   28.000,   48.000,   10.000,  876.000,  150.000,  131.000,   80.000,   65.000,  180.000,  205.000,  961.976,  156.142,  163.854,   88.544,   75.617,  251.196,  213.364,  935.617,  160.441,  164.227,   76.982,   84.000,  248.161,  236.626,  870.720,  162.000,  162.000,   74.000,   79.000,  219.648,  222.581,  785.183,  165.250,  164.393,   73.633,   76.361,  216.421,  228.186, 1405.000, 1257.000, 1301.000, 1349.000, 1672.000, 1755.000, 1801.000, 1828.000,   32.000,   36.000,   35.000,   26.000,   41.000,  118.000,   90.000,  117.000,  105.000,  125.000,   30.000,   27.000,   31.000,   20.000,   36.000, 1135.000, 1188.000, 1207.000, 1272.000, 1472.000, 1464.000, 1484.000, 1533.000, 1036.000, 1095.000, 1108.000, 1156.000, 1808.000, 1816.000, 1867.000, 1835.000
   29.000,   48.000,   10.000,  999.000,  143.000,  131.000,   92.000,   78.000,  180.000,  210.000,  935.000,  150.068,  157.073,   84.387,   83.441,  245.000,  210.000,  931.318,  150.993,  164.000,   72.000,   83.842,  239.562,  239.765,  898.530,  160.910,  162.417,   72.767,   78.750,  212.210,  227.856,  779.119,  163.182,  161.519,   72.561,   75.564,  212.503,  229.597, 1405.000, 1257.000, 1301.000, 1349.000, 1672.000, 1755.000, 1801.000, 1828.000,   30.000,   32.000,   36.000,   37.000,   40.000,  120.000,  118.000,   90.000,  114.000,  101.000,   42.000,   30.000,   27.000,   26.000,   22.000, 1183.000, 1201.000, 1274.000, 1274.000, 1478.000, 1458.000, 1474.000, 1534.000, 1036.000, 1089.000, 1106.000, 1158.000, 1774.000, 1856.000, 1843.000, 1904.000
   30.000,   48.000,   10.000,  768.000,  143.000,  137.000,   62.000,   65.000,  180.000,  203.000,  901.481,  145.602,  152.433,   70.398,   80.000,  227.387,  195.579,  904.880,  142.000,  162.876,   70.765,   82.393,  206.798,  233.839,  893.594,  162.718,  158.000,   71.521,   77.000,  203.790,  223.262,  764.309,  165.505,  160.291,   72.468,   75.215,  208.649,  228.810, 1405.000, 1257.000, 1301.000, 1349.000, 1669.000, 1639.000, 1801.000, 1828.000,   20.000,   30.000,   32.000,   35.000,   38.000,  105.000,  120.000,  118.000,  117.000,   79.000,   27.000,   42.000,   30.000,   31.000,   30.000, 1176.000, 1242.000, 1241.000, 1309.000, 1454.000, 1449.000, 1472.000, 1515.000, 1013.000, 1043.000, 1124.000, 1119.000, 1793.000, 1841.000, 1826.000, 1895.000
   31.000,   48.000,   10.000,  755.000,  144.000,  146.000,   66.000,   66.000,  190.000,  208.000,  875.615,  145.773,  148.285,   74.000,   76.967,  212.805,  200.856,  900.913,  147.696,  160.423,   70.790,   80.771,  201.166,  235.314,  867.000,  167.553,  158.135,   76.000,   72.000,  203.062,  227.829,  831.780,  169.874,  157.309,   74.516,   72.102,  211.401,  226.043, 1405.000, 1216.000, 1256.000, 1349.000, 1721.000, 1626.000, 1801.000, 1828.000,   28.000,   20.000,   30.000,   36.000,   37.000,  124.000,  105.000,  120.000,   90.000,  117.000,   25.000,   27.000,   42.000,   27.000,   26.000, 1183.000, 1228.000, 1252.000, 1295.000, 1399.000, 1444.000, 1455.000, 1508.000, 1013.000, 1046.000, 1075.000, 1125.000, 1798.000, 1873.000, 1818.000, 1899.000
   32.000,   48.000,   10.000,  836.000,  142.000,  147.000,   65.000,   60.000,  184.000,  189.000,  883.463,  149.631,  149.631,   74.714,   72.586,  199.000,  203.701,  915.603,  156.845,  159.015,   80.566,   75.742,  205.000,  230.433,  852.000,  173.353,  151.000,   76.333,   71.360,  203.104,  223.166,  835.281,  176.459,  157.271,   75.590,   71.866,  217.376,  224.970, 1405.000, 1216.000, 1256.000, 1349.000, 1721.000, 1683.000, 1801.000, 1828.000,   17.000,   28.000,   20.000,   32.000,   26.000,  112.000,  124.000,  105.000,  118.000,  105.000,   25.000,   25.000,   27.000,   30.000,   20.000, 1171.000, 1232.000, 1244.000, 1295.000, 1408.000, 1441.000, 1452.000, 1506.000, 1004.000, 1062.000, 1077.000, 1116.000, 1792.000, 1837.000, 1804.000, 1866.000
   33.000,   48.000,   10.000,  600.000,  149.000,  146.000,   64.000,   60.000,  194.000,  191.000,  915.000,  166.620,  150.635,   85.000,   80.000,  193.013,  216.068,  912.323,  176.729,  156.231,   82.098,   77.210,  212.000,  232.920,  859.000,  191.000,  154.000,   78.595,   73.000,  205.015,  224.000,  835.755,  183.477,  159.991,   76.860,   72.825,  225.408,  227.455, 1405.000, 1172.000, 1230.000, 1269.000, 1625.000, 1732.000, 1801.000, 1828.000,   27.000,   17.000,   28.000,   30.000,   37.000,  121.000,  112.000,  124.000,  120.000,  114.000,   25.000,   25.000,   25.000,   42.000,   26.000, 1188.000, 1229.000, 1228.000, 1293.000, 1351.000, 1436.000, 1418.000, 1506.000, 1006.000, 1057.000, 1081.000, 1097.000, 1691.000, 1781.000, 1757.000, 1847.000
   34.000,   48.000,   10.000,  715.000,  148.000,  146.000,   67.000,   66.000,  189.000,  193.000,  911.000,  169.000,  142.139,   87.452,   80.153,  197.903,  242.454,  916.408,  187.635,  151.800,   82.294,   75.000,  225.000,  243.923,  871.000,  195.182,  155.088,   76.373,   73.000,  222.804,  212.000,  831.639,  179.039,  164.552,   75.984,   73.007,  230.828,  223.721, 1405.000, 1172.000, 1230.000, 1269.000, 1625.000, 1732.000, 1801.000, 1828.000,   27.000,   27.000,   17.000,   20.000,   35.000,  106.000,  121.000,  112.000,  105.000,  117.000,   27.000,   25.000,   25.000,   27.000,   31.000, 1161.000, 1200.000, 1226.000, 1276.000, 1364.000, 1437.000, 1434.000, 1506.000, 1013.000, 1070.000, 1075.000, 1097.000, 1723.000, 1787.000, 1759.000, 1839.000
   35.000,   48.000,   10.000,  659.000,  148.000,  139.000,   82.000,   63.000,  195.000,  190.000,  867.906,  171.993,  157.871,   89.591,   70.000,  223.261,  234.281,  894.205,  196.775,  156.942,   86.000,   74.436,  258.000,  243.166,  855.000,  181.135,  155.682,   74.880,   72.844,  235.342,  202.000,  824.598,  176.894,  165.755,   75.683,   72.845,  241.391,  218.234, 1405.000, 1172.000, 1230.000, 1269.000, 1625.000, 1668.000, 1801.000, 1828.000,   24.000,   27.000,   27.000,   28.000,   36.000,   92.000,  106.000,  121.000,  124.000,   90.000,   30.000,   27.000,   25.000,   25.000,   27.000, 1169.000, 1214.000, 1205.000, 1227.000, 1362.000, 1434.000, 1425.000, 1489.000, 1035.000, 1087.000, 1085.000, 1123.000, 1647.000, 1687.000, 1711.000, 1805.000
   36.000,   48.000,   10.000,  665.000,  135.000,  137.000,   60.000,   65.000,  280.000,  178.000,  841.662,  170.721,  157.010,   83.029,   71.179,  248.733,  181.000,  920.058,  197.099,  154.000,   82.000,   74.352,  267.000,  208.008,  866.306,  178.000,  159.340,   72.896,   75.478,  243.532,  200.812,  840.764,  178.790,  169.397,   73.180,   74.704,  248.874,  211.760, 1405.000, 1172.000, 1230.000, 1269.000, 1660.000, 1668.000, 1801.000, 1828.000,   24.000,   24.000,   27.000,   17.000,   32.000,  105.000,   92.000,  106.000,  112.000,  118.000,   37.000,   30.000,   27.000,   25.000,   30.000, 1161.000, 1200.000, 1226.000, 1277.000, 1362.000, 1412.000, 1432.000, 1458.000, 1029.000, 1090.000, 1115.000, 1178.000, 1649.000, 1696.000, 1754.000, 1663.000
   37.000,   48.000,   10.000,  682.000,  141.000,  152.000,   60.000,   60.000,  237.000,  178.000,  841.583,  170.018,  156.490,   78.972,   72.488,  251.016,  166.953,  930.000,  193.738,  156.708,   80.660,   85.000,  266.931,  197.175,  872.522,  171.000,  161.528,   71.750,   73.997,  238.258,  205.417,  823.598,  175.834,  171.343,   72.476,   74.241,  240.505,  211.235, 1405.000, 1170.000, 1190.000, 1233.000, 1660.000, 1737.000, 1801.000, 1828.000,   26.000,   24.000,   24.000,   27.000,   30.000,  101.000,  105.000,   92.000,  121.000,  120.000,   30.000,   37.000,   30.000,   25.000,   42.000, 1100.000, 1175.000, 1155.000, 1230.000, 1286.000, 1361.000, 1340.000, 1415.000, 1008.000, 1089.000, 1068.000, 1143.000, 1593.000, 1664.000, 1672.000, 1712.000
   38.000,   48.000,   10.000,  612.000,  145.000,  148.000,   53.000,   56.000,  170.000,  177.000,  807.067,  213.000,  148.032,   72.383,   70.917,  239.888,  174.085,  906.474,  204.727,  158.966,   76.905,   82.000,  247.737,  203.542,  811.000,  171.424,  161.925,   69.000,   72.729,  226.945,  211.258,  808.407,  174.024,  171.717,   72.114,   73.649,  228.678,  215.349, 1405.000, 1170.000, 1200.000, 1217.000, 1703.000, 1808.000, 1801.000, 1828.000,   30.000,   26.000,   24.000,   27.000,   20.000,  111.000,  101.000,  105.000,  106.000,  105.000,   28.000,   30.000,   37.000,   27.000,   27.000, 1122.000, 1170.000, 1199.000, 1247.000, 1274.000, 1332.000, 1351.000, 1399.000, 1031.000, 1079.000, 1108.000, 1156.000, 1567.000, 1670.000, 1636.000, 1731.000
   39.000,   48.000,   10.000,  612.000,  141.000,  150.000,   59.000,   60.000,  167.000,  179.000,  884.703,  209.916,  148.048,   71.797,   78.992,  229.562,  188.210,  902.028,  188.861,  160.146,   75.955,   81.556,  237.811,  199.000,  814.000,  167.789,  164.491,   72.000,   76.026,  234.740,  212.914,  799.476,  170.858,  173.664,   73.017,   75.680,  227.673,  217.776, 1405.000, 1170.000, 1200.000, 1275.000, 1678.000, 1808.000, 1801.000, 1828.000,   23.000,   30.000,   26.000,   24.000,   28.000,   90.000,  111.000,  101.000,   92.000,  124.000,   30.000,   28.000,   30.000,   30.000,   25.000, 1158.000, 1217.000, 1205.000, 1298.000, 1323.000, 1388.000, 1393.000, 1484.000, 1053.000, 1152.000, 1150.000, 1194.000, 1577.000, 1673.000, 1678.000, 1728.000
   40.000,   48.000,   10.000,  856.000,  136.000,  143.000,   60.000,   60.000,  166.000,  166.000,  906.860,  157.254,  142.111,   69.633,   77.286,  218.146,  187.776,  910.820,  172.965,  157.632,   74.228,   76.058,  230.845,  186.000,  816.000,  154.241,  165.119,   72.316,   71.000,  230.000,  216.000,  808.199,  160.656,  172.478,   74.931,   72.662,  225.665,  215.363, 1285.000, 1156.000, 1200.000, 1275.000, 1782.000, 1778.000, 1801.000, 1828.000,   22.000,   23.000,   30.000,   24.000,   17.000,   94.000,   90.000,  111.000,  105.000,  112.000,   20.000,   30.000,   28.000,   37.000,   25.000, 1136.000, 1208.000, 1215.000, 1274.000, 1336.000, 1402.000, 1418.000, 1491.000, 1048.000, 1100.000, 1121.000, 1173.000, 1591.000, 1643.000, 1664.000, 1716.000
   41.000,   48.000,   10.000,  846.000,  143.000,  136.000,   60.000,   60.000,  180.000,  180.000,  891.832,  143.782,  144.399,   80.669,   77.534,  215.063,  191.708,  874.828,  155.224,  166.000,   75.944,   74.474,  229.801,  193.591,  801.478,  151.000,  165.949,   72.628,   69.000,  228.378,  214.000,  802.126,  157.468,  175.240,   75.492,   71.420,  227.960,  212.906, 1301.000, 1157.000, 1200.000, 1275.000, 1782.000, 1778.000, 1801.000, 1828.000,   26.000,   22.000,   23.000,   26.000,   27.000,   86.000,   94.000,   90.000,  101.000,  121.000,   28.000,   20.000,   30.000,   30.000,   25.000, 1117.000, 1165.000, 1190.000, 1240.000, 1322.000, 1371.000, 1409.000, 1458.000, 1063.000, 1099.000, 1135.000, 1170.000, 1581.000, 1636.000, 1664.000, 1694.000
   42.000,   48.000,   10.000,  970.000,  138.000,  132.000,   60.000,   60.000,  180.000,  180.000,  925.211,  159.789,  154.191,   86.474,   75.413,  267.683,  192.834,  891.973,  153.197,  167.946,   77.861,   73.044,  250.666,  201.870,  795.966,  149.846,  167.961,   72.302,   71.000,  229.574,  214.000,  801.242,  161.996,  175.498,   75.887,   72.547,  231.427,  213.380, 1284.000, 1151.000, 1200.000, 1216.000, 1782.000, 1778.000, 1801.000, 1828.000,   22.000,   26.000,   22.000,   30.000,   27.000,   93.000,   86.000,   94.000,  111.000,  106.000,   29.000,   28.000,   20.000,   28.000,   27.000, 1141.000, 1186.000, 1198.000, 1295.000, 1346.000, 1407.000, 1429.000, 1490.000, 1052.000, 1099.000, 1135.000, 1170.000, 1572.000, 1636.000, 1648.000, 1694.000
   43.000,   48.000,   10.000,  960.000,  137.000,  130.000,   60.000,   60.000,  202.000,  180.000,  917.150,  149.187,  155.410,   80.564,   72.000,  237.000,  193.197,  888.355,  149.009,  167.826,   74.664,   71.937,  243.601,  207.582,  774.477,  156.000,  166.000,   71.015,   70.885,  226.345,  211.000,  785.111,  162.906,  172.292,   73.728,   72.763,  229.255,  213.773, 1284.000, 1151.000, 1123.000, 1211.000, 1782.000, 1830.000, 1837.000, 1828.000,   15.000,   22.000,   26.000,   23.000,   24.000,   75.000,   93.000,   86.000,   90.000,   92.000,   30.000,   29.000,   28.000,   30.000,   30.000, 1138.000, 1194.000, 1221.000, 1221.000, 1351.000, 1415.000, 1426.000, 1492.000,  993.000, 1063.000, 1089.000, 1158.000, 1570.000, 1639.000, 1652.000, 1690.000
   44.000,   48.000,   10.000, 1016.000,  142.000,  137.000,   62.000,   70.000,  204.000,  179.000,  912.589,  142.340,  152.038,   66.000,   73.799,  235.594,  194.285,  871.443,  137.199,  164.304,   71.969,   71.279,  233.027,  211.289,  772.480,  154.892,  162.000,   70.810,   70.664,  221.271,  210.270,  786.342,  163.622,  170.003,   74.269,   73.807,  225.517,  215.046, 1260.000, 1151.000, 1123.000, 1211.000, 1782.000, 1830.000, 1837.000, 1828.000,   23.000,   15.000,   22.000,   22.000,   24.000,   72.000,   75.000,   93.000,   94.000,  105.000,   22.000,   30.000,   29.000,   20.000,   37.000, 1137.000, 1193.000, 1216.000, 1268.000, 1356.000, 1420.000, 1441.000, 1496.000, 1035.000, 1091.000, 1124.000, 1168.000, 1597.000, 1627.000, 1652.000, 1699.000
   45.000,   48.000,   10.000,  573.000,  145.000,  132.000,   65.000,   66.000,  179.000,  179.000,  756.000,  143.643,  138.126,   62.221,   61.583,  191.742,  194.062,  839.684,  143.000,  156.015,   70.527,   67.000,  216.577,  211.007,  757.457,  160.000,  160.000,   72.053,   70.328,  215.856,  210.865,  767.402,  168.922,  167.410,   74.496,   73.827,  223.506,  215.946, 1260.000, 1151.000, 1123.000, 1211.000, 1746.000, 1830.000, 1837.000, 1828.000,   34.000,   23.000,   15.000,   26.000,   26.000,   70.000,   72.000,   75.000,   86.000,  101.000,   38.000,   22.000,   30.000,   28.000,   30.000, 1107.000, 1157.000, 1184.000, 1234.000, 1249.000, 1300.000, 1326.000, 1377.000,  984.000, 1099.000, 1124.000, 1168.000, 1559.000, 1609.000, 1636.000, 1686.000
   46.000,   48.000,   10.000,  556.000,  149.000,  133.000,   60.000,   65.000,  183.000,  183.000,  681.319,  138.043,  135.823,   61.134,   61.679,  186.000,  182.811,  796.061,  145.678,  152.615,   70.384,   67.870,  213.787,  204.293,  715.000,  158.000,  154.000,   71.487,   71.000,  215.591,  209.213,  744.516,  169.760,  163.754,   73.273,   74.707,  217.275,  214.886, 1260.000, 1098.000, 1097.000, 1164.000, 1746.000, 1844.000, 1837.000, 1828.000,   21.000,   34.000,   23.000,   22.000,   30.000,   75.000,   70.000,   72.000,   93.000,  111.000,   32.000,   38.000,   22.000,   29.000,   28.000, 1093.000, 1160.000, 1146.000, 1219.000, 1319.000, 1402.000, 1395.000, 1475.000, 1018.000, 1139.000, 1124.000, 1214.000, 1566.000, 1640.000, 1640.000, 1690.000
   47.000,   48.000,   10.000,  571.000,  150.000,  143.000,   63.000,   60.000,  187.000,  182.000,  656.516,  139.560,  142.514,   67.170,   65.499,  188.710,  179.857,  774.765,  152.412,  153.000,   71.679,   71.855,  218.126,  200.404,  726.000,  162.000,  154.080,   72.175,   73.000,  217.978,  204.939,  760.423,  173.554,  167.180,   73.892,   76.251,  219.613,  212.648, 1172.000, 1098.000, 1106.000, 1152.000, 1746.000, 1844.000, 1837.000, 1830.000,   21.000,   21.000,   34.000,   15.000,   23.000,   73.000,   75.000,   70.000,   75.000,   90.000,   30.000,   32.000,   38.000,   30.000,   30.000, 1146.000, 1160.000, 1207.000, 1233.000, 1344.000, 1383.000, 1413.000, 1463.000, 1054.000, 1105.000, 1122.000, 1193.000, 1562.000, 1623.000, 1632.000, 1701.000
   48.000,   48.000,   10.000,  609.000,  137.000,  147.000,   60.000,   60.000,  183.000,  180.000,  708.464,  149.522,  146.814,   68.228,   67.178,  192.959,  207.668,  776.616,  174.123,  154.653,   71.890,   74.458,  218.047,  212.542,  729.954,  166.216,  159.000,   76.000,   75.000,  214.000,  206.343,  772.327,  180.516,  170.124,   74.869,   77.883,  223.050,  218.024, 1172.000, 1098.000, 1107.000, 1138.000, 1746.000, 1818.000, 1837.000, 1830.000,   24.000,   21.000,   21.000,   23.000,   22.000,   68.000,   73.000,   75.000,   72.000,   94.000,   27.000,   30.000,   32.000,   22.000,   20.000, 1084.000, 1160.000, 1146.000, 1233.000, 1344.000, 1416.000, 1397.000, 1477.000, 1005.000, 1078.000, 1082.000, 1133.000, 1562.000, 1623.000, 1632.000, 1701.000
   49.000,   48.000,   10.000,  599.000,  137.000,  148.000,   56.000,   56.000,  184.000,  198.000,  720.327,  141.865,  146.263,   71.847,   67.119,  207.583,  236.000,  785.083,  179.004,  155.531,   73.348,   74.137,  219.200,  224.498,  720.345,  166.574,  162.000,   76.000,   71.000,  216.258,  208.581,  774.338,  176.942,  169.305,   73.815,   76.375,  221.577,  219.234, 1172.000, 1089.000, 1106.000, 1155.000, 1807.000, 1818.000, 1837.000, 1830.000,   30.000,   24.000,   21.000,   34.000,   26.000,   68.000,   68.000,   73.000,   70.000,   86.000,   19.000,   27.000,   30.000,   38.000,   28.000, 1096.000, 1141.000, 1140.000, 1185.000, 1338.000, 1383.000, 1382.000, 1427.000, 1035.000, 1080.000, 1051.000, 1124.000, 1562.000, 1637.000, 1638.000, 1691.000
   50.000,   48.000,   10.000,  585.000,  150.000,  148.000,   53.000,   55.000,  184.000,  192.000,  798.748,  146.919,  148.782,   70.685,   61.283,  203.902,  231.699,  786.401,  181.149,  156.176,   72.364,   70.185,  212.511,  209.000,  720.464,  169.506,  161.731,   75.000,   69.000,  207.000,  203.927,  777.270,  176.788,  172.189,   73.352,   75.227,  218.834,  217.590, 1172.000, 1089.000, 1104.000, 1155.000, 1791.000, 1824.000, 1837.000, 1830.000,   30.000,   30.000,   24.000,   21.000,   22.000,   72.000,   68.000,   68.000,   75.000,   93.000,   31.000,   19.000,   27.000,   32.000,   29.000, 1121.000, 1152.000, 1135.000, 1190.000, 1353.000, 1456.000, 1392.000, 1498.000, 1005.000, 1050.000, 1101.000, 1139.000, 1549.000, 1621.000, 1623.000, 1662.000
